,배우명,드라마명,역할,성별,장르,방영요일,방송사,나이,방영년도,가중평점,결혼여부
1739,심이영,해피시스터즈,주연,여자,['romance'],"['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],38,2017,7.7,기혼
1740,심이영,아이가 다섯,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],37,2016,7.87,기혼
1741,심이영,내 딸의 남자들,주연,여자,"['romance', 'comedy', 'drama']","['monday', ' wednesday', ' thursday', ' friday', ' tuesday']",['SBS'],36,2015,7.7,기혼
1742,이주영,타임즈,주연,여자,"['thriller', 'society', 'sf']","['saturday', ' sunday']",['OCN'],30,2021,7.7,미혼
1743,이주영,보건교사 안은영,조연,여자,"['thriller', 'comedy', 'sf']",['friday'],['NETFLIX'],29,2020,7.55,미혼
1744,이주영,땐뽀걸즈,조연,여자,"['drama', 'romance', 'sports']","['monday', ' tuesday']",['KBS2'],27,2018,7.73,미혼
1745,이주영,오늘의 탐정,조연,여자,"['thriller', 'sf']","['wednesday', ' thursday']",['KBS2'],27,2018,7.73,미혼
1746,이주영,밥 잘 사주는 예쁜 누나,조연,여자,"['drama', 'romance']","['friday', ' saturday']","['JTBC', ' NETFLIX']",27,2018,7.92,미혼
1747,문정희,타임즈,주연,여자,"['thriller', 'society', 'sf']","['saturday', ' sunday']",['OCN'],46,2021,7.7,기혼
1748,문정희,써치,주연,여자,"['thriller', 'hist_war']","['saturday', ' sunday']",['OCN'],45,2020,7.9,기혼
1749,문정희,날씨가 좋으면 찾아가겠어요,조연,여자,"['drama', 'romance']","['monday', ' tuesday']","['JTBC', ' VIKI']",45,2020,8.07,기혼
1750,문정희,배가본드,조연,여자,"['thriller', 'action']","['friday', ' saturday']","['NETFLIX', ' SBS']",44,2019,8.32,기혼
1751,문정희,달콤살벌 패밀리,주연,여자,"['comedy', 'action', 'romance', 'drama']","['wednesday', ' thursday']",['MBC'],40,2015,7.68,기혼
1752,김여진,빈센조,조연,여자,"['drama', 'thriller', 'comedy', 'society']","['saturday', ' sunday']","['NETFLIX', ' TVN']",50,2021,8.82,기혼
1753,김여진,복수가 돌아왔다,조연,여자,"['thriller', 'youth', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],47,2018,7.95,기혼
1754,최진호,괴물,조연,남자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],54,2021,8.41,기혼
1755,최진호,낭만닥터 김사부,조연,남자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['SBS'],49,2016,8.43,기혼
1756,최강희,안녕? 나야!,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",45,2021,7.83,미혼
1757,최강희,굿캐스팅,주연,여자,"['comedy', 'thriller', 'action', 'drama']","['monday', ' tuesday']",['SBS'],44,2020,7.75,미혼
1758,최강희,추리의 여왕,주연,여자,"['comedy', 'thriller', 'action', 'drama']","['wednesday', ' thursday']",['KBS2'],41,2017,7.86,미혼
1759,최강희,화려한 유혹,주연,여자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['MBC'],39,2015,7.66,미혼
1760,최강희,하트 투 하트,주연,여자,"['thriller', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],39,2015,7.78,미혼
1761,김유미,안녕? 나야!,조연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",43,2021,7.83,기혼
1762,김유미,로맨스는 별책부록,조연,여자,"['comedy', 'romance', 'society', 'youth']","['saturday', ' sunday']","['NETFLIX', ' TVN']",41,2019,8.11,기혼
1763,박신혜,시지프스: 신화,주연,여자,"['thriller', 'action', 'sf']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",32,2021,7.76,기혼
1764,박신혜,알함브라 궁전의 추억,주연,여자,"['thriller', 'action', 'romance', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",29,2018,8.0,기혼
1765,이소연,미스 몬테크리스토,주연,여자,"['drama', 'thriller', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],40,2021,7.68,미혼
1766,이소연,용왕님 보우하사,주연,여자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],38,2019,7.7,미혼
1767,이소연,죽어야 사는 남자,주연,여자,"['comedy', 'drama']","['wednesday', ' thursday']",['MBC'],36,2017,7.69,미혼
1768,최여진,미스 몬테크리스토,주연,여자,"['drama', 'thriller', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],39,2021,7.68,미혼
1769,최여진,나 홀로 그대,조연,여자,"['drama', 'sf', 'romance']",['friday'],['NETFLIX'],38,2020,8.06,미혼
1770,최여진,러블리 호러블리,주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['KBS2'],36,2018,7.5,미혼
1771,최여진,공항 가는 길,주연,여자,"['drama', 'romance']","['wednesday', ' thursday']",['KBS2'],34,2016,7.73,미혼
1772,최여진,더 러버,주연,여자,"['drama', 'comedy', 'romance']",['thursday'],['MNET'],33,2015,7.8,미혼
1773,류화영,매드독,주연,여자,"['thriller', 'action']","['wednesday', ' thursday']",['KBS2'],25,2017,8.09,미혼
1774,재희,용왕님 보우하사,주연,남자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],40,2019,7.7,기혼
1775,재희,가족을 지켜라,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],36,2015,7.69,기혼
1776,여회현,아름다웠던 우리에게,주연,남자,"['drama', 'youth', 'comedy', 'romance']","['monday', ' thursday', ' saturday']","['DAUM KAKAO TV', ' NETFLIX']",27,2020,7.76,미혼
1777,여회현,레버리지: 사기조작단,주연,남자,"['comedy', 'thriller', 'action']",['sunday'],['TV CHOSUN'],26,2019,7.84,미혼
1778,여회현,숏,주연,남자,"['drama', 'comedy', 'romance', 'sports']","['monday', ' tuesday']","['OCN', ' VIKI']",25,2018,7.71,미혼
1779,여회현,란제리 소녀시대,주연,남자,"['drama', 'thriller', 'youth', 'romance']","['monday', ' tuesday']",['KBS2'],24,2017,7.81,미혼
1780,전진서,우아한 가,조연,남자,"['romance', 'thriller', 'drama']","['wednesday', ' thursday']",['MBN'],14,2019,7.99,정보없음
1781,신세경,런 온,주연,여자,"['drama', 'romance', 'sports']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",31,2020,8.17,미혼
1782,신세경,흑기사,주연,여자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['KBS2'],28,2017,7.53,미혼
1783,신세경,하백의 신부,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],28,2017,7.46,미혼
1784,신세경,육룡이 나르샤,주연,여자,"['drama', 'action', 'hist_war', 'society']","['monday', ' tuesday']",['SBS'],26,2015,8.14,미혼
1785,안석환,경이로운 소문,주연,남자,"['thriller', 'action', 'drama', 'sf']","['saturday', ' sunday']","['NETFLIX', ' OCN']",62,2020,8.55,기혼
1786,윤보미,나를 사랑하지마,주연,여자,"['drama', 'sf', 'comedy', 'romance']",['tuesday'],"['MBC', ' MBC EVERY1']",28,2020,7.73,미혼
1787,김주영,달리는 조사관,조연,남자,"['drama', 'thriller', 'society']","['wednesday', ' thursday']",['OCN'],33,2019,7.69,미혼
1788,정우성,날아라 개천용,주연,남자,"['romance', 'thriller', 'comedy', 'society']","['friday', ' saturday']",['SBS'],48,2020,7.7,미혼
1789,김주현,날아라 개천용,주연,여자,"['romance', 'thriller', 'comedy', 'society']","['friday', ' saturday']",['SBS'],34,2020,7.7,미혼
1790,김주현,언니는 살아있다,주연,여자,"['drama', 'romance']",['saturday'],['SBS'],31,2017,7.7,미혼
1791,홍수아,불새 2020,주연,여자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],35,2020,7.68,미혼
1792,홍수아,끝까지 사랑,주연,여자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],33,2018,7.69,미혼
1793,에릭문,나를 사랑한 스파이,주연,남자,"['comedy', 'thriller', 'action', 'romance']","['wednesday', ' thursday']","['IQIYI', ' MBC']",42,2020,7.68,기혼
1794,에릭문,유별나! 문셰프,주연,남자,"['food', 'comedy', 'romance']","['friday', ' saturday']",['CHANNEL A'],42,2020,7.69,기혼
1795,에릭문,또! 오해영,주연,남자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],38,2016,8.07,기혼
1796,나혜미,누가 뭐래도,주연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],30,2020,7.7,기혼
1797,나혜미,여름아 부탁해,조연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],29,2019,7.69,기혼
1798,나혜미,하나뿐인 내편,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],28,2018,7.69,기혼
1799,도지원,누가 뭐래도,조연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],55,2020,7.7,미혼
1800,도지원,브라보 마이 라이프,주연,여자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],57,2022,7.71,미혼
1801,고아라,도도솔솔라라솔,주연,여자,"['comedy', 'romance', 'music']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",31,2020,7.7,미혼
1802,고아라,해치,주연,여자,"['action', 'hist_war', 'sf', 'society']","['monday', ' tuesday']",['SBS'],30,2019,7.78,미혼
1803,고아라,블랙,주연,여자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],28,2017,7.98,미혼
1804,김정은,아내가 바람났다,주연,여자,"['thriller', 'drama']","['monday', ' tuesday']",['MBN'],45,2020,7.71,미혼
1805,김정은,듀얼,주연,여자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],42,2017,7.93,미혼
1806,김정은,여자를 울려라,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['MBC'],40,2015,7.7,미혼
1807,정유미,보건교사 안은영,주연,여자,"['thriller', 'comedy', 'sf']",['friday'],['NETFLIX'],38,2020,7.55,미혼
1808,정유미,라이브,주연,여자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",36,2018,8.16,미혼
1809,황보라,좀비탐정,조연,여자,"['thriller', 'comedy', 'sf']","['monday', ' tuesday']",['KBS2'],38,2020,7.92,기혼
1810,황보라,불어라 미풍아,조연,여자,"['romance', 'drama', 'society']","['saturday', ' sunday']",['MBC'],34,2016,7.68,기혼
1811,윤상현,18 어게인,주연,남자,"['drama', 'sf', 'romance']","['monday', ' tuesday']",['JTBC'],48,2020,8.42,기혼
1812,윤상현,완벽한 아내,주연,남자,"['thriller', 'comedy']","['monday', ' tuesday']",['KBS2'],45,2017,7.67,기혼
1813,윤상현,쇼핑왕 루이,주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],44,2016,8.07,기혼
1814,신세휘,솔로몬의 위증,조연,여자,"['drama', 'society', 'youth']","['friday', ' saturday']",['JTBC'],20,2016,7.88,미혼
1815,박보검,청춘기록,주연,남자,"['drama', 'youth', 'romance']","['monday', ' tuesday']","['NETFLIX', ' TVN']",28,2020,7.56,미혼
1816,박보검,남자친구,주연,남자,"['romance', 'drama', 'society']","['wednesday', ' thursday']",['TVN'],26,2018,7.94,미혼
1817,박보검,구르미 그린 달빛,주연,남자,"['romance', 'comedy', 'hist_war', 'drama']","['monday', ' tuesday']",['KBS2'],24,2016,8.09,미혼
1818,박보검,응답하라 1988,주연,남자,"['drama', 'youth', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],23,2015,8.82,미혼
1819,박보검,너를 기억해,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['KBS2'],23,2015,8.21,미혼
1820,박소담,청춘기록,주연,여자,"['drama', 'youth', 'romance']","['monday', ' tuesday']","['NETFLIX', ' TVN']",30,2020,7.56,미혼
1821,박소담,뷰티풀 마인드,주연,여자,"['thriller', 'society', 'romance']","['monday', ' tuesday']",['KBS2'],26,2016,7.96,미혼
1822,박수영,청춘기록,조연,여자,"['drama', 'youth', 'romance']","['monday', ' tuesday']","['NETFLIX', ' TVN']",29,2020,7.56,미혼
1823,박수영,김비서가 왜 그럴까,주연,여자,"['sf', 'drama']",['friday'],['JTBC'],28,2019,7.7,미혼
1824,박수영,운명과 분노,조연,여자,"['drama', 'romance']",['saturday'],"['SBS', ' VIKI']",27,2018,7.68,미혼
1825,연정훈,거짓말의 거짓말,주연,남자,"['thriller', 'romance']","['friday', ' saturday']",['CHANNEL A'],43,2020,7.88,기혼
1826,연정훈,빙의,조연,남자,"['thriller', 'comedy', 'romance', 'sf']","['wednesday', ' thursday']","['NETFLIX', ' OCN']",42,2019,7.6,기혼
1827,연정훈,내 사랑 치유기,주연,남자,"['drama', 'romance']",['sunday'],['MBC'],41,2018,7.7,기혼
1828,연정훈,브라보 마이 라이프,주연,남자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],45,2022,7.71,기혼
1829,연정훈,맨투맨,주연,남자,"['comedy', 'thriller', 'action', 'romance']","['friday', ' saturday']",['JTBC'],40,2017,7.76,기혼
1830,연정훈,가면,주연,남자,"['thriller', 'romance']","['wednesday', ' thursday']",['SBS'],38,2015,7.93,기혼
1831,임주은,거짓말의 거짓말,주연,여자,"['thriller', 'romance']","['friday', ' saturday']",['CHANNEL A'],33,2020,7.88,미혼
1832,임주은,"도둑놈, 도둑님",주연,여자,"['romance', 'thriller', 'comedy', 'society']","['saturday', ' sunday']",['MBC'],30,2017,7.69,미혼
1833,임주은,함부로 애틋하게,주연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['KBS2'],29,2016,8.01,미혼
1834,김영훈,연애혁명,주연,남자,"['drama', 'youth', 'comedy', 'romance']","['thursday', ' sunday']","['DAUM KAKAO TV', ' VIKI']",43,2020,7.89,정보없음
1835,이다인,앨리스,주연,여자,"['romance', 'thriller', 'sf']","['friday', ' saturday']",['SBS'],29,2020,7.59,미혼
1836,이다인,닥터 프리즈너,조연,여자,"['thriller', 'society']","['wednesday', ' thursday']",['KBS2'],28,2019,8.0,미혼
1837,이다인,황금빛 내 인생,조연,여자,"['romance', 'comedy', 'society', 'drama']","['saturday', ' sunday']",['KBS2'],26,2017,7.76,미혼
1838,신소율,트레인,주연,여자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],36,2020,8.0,기혼
1839,신소율,빅이슈,주연,여자,"['drama', 'thriller', 'romance']","['wednesday', ' thursday']",['SBS'],35,2019,7.73,기혼
1840,신소율,미세스 캅,조연,여자,"['thriller', 'action']","['monday', ' tuesday']",['SBS'],31,2015,7.73,기혼
1841,배수빈,우아한 친구들,주연,남자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],45,2020,7.68,기혼
1842,배수빈,신과의 약속,주연,남자,"['drama', 'romance']",['saturday'],['MBC'],43,2018,7.7,기혼
1843,배수빈,착한 마녀전,주연,남자,"['drama', 'comedy', 'romance']",['saturday'],['SBS'],43,2018,7.74,기혼
1844,배수빈,내 마음 반짝반짝,주연,남자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],40,2015,7.67,기혼
1845,송종호,"우리, 사랑했을까",주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",45,2020,7.51,미혼
1846,송종호,약속,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],41,2016,7.69,미혼
1847,송종호,오렌지 마말레이드,조연,남자,"['romance', 'sf', 'drama', 'hist_war']",['friday'],['KBS2'],40,2015,7.14,미혼
1848,김민준,"우리, 사랑했을까",주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",45,2020,7.51,이혼
1849,김민준,베이비시터,주연,남자,"['thriller', 'drama']","['monday', ' tuesday']",['KBS2'],41,2016,7.69,이혼
1850,황정음,쌍갑포차,주연,여자,"['thriller', 'comedy', 'drama', 'sf']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",36,2020,8.33,기혼
1851,황정음,훈남정음,주연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['SBS'],34,2018,7.66,기혼
1852,황정음,운빨로맨스,주연,여자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['MBC'],32,2016,7.76,기혼
1853,황정음,그녀는 예뻤다,주연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],31,2015,8.04,기혼
1854,황정음,"킬미, 힐미",주연,여자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],31,2015,8.54,기혼
1855,유다인,한번 더 해피엔딩,주연,여자,"['drama', 'youth', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],33,2016,7.8,미혼
1856,진예솔,내일도 맑음,주연,여자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],34,2018,7.69,미혼
1857,진예솔,당신은 선물,주연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],32,2016,7.7,미혼
1858,김창완,사이코지만 괜찮아,조연,남자,"['drama', 'thriller', 'comedy', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",67,2020,8.86,기혼
1859,강지영,야식남녀,주연,여자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']","['JTBC', ' VIKI']",27,2020,7.59,미혼
1860,박시후,바람과 구름과 비,주연,남자,"['romance', 'sf', 'drama', 'hist_war']","['saturday', ' sunday']",['TV CHOSUN'],43,2020,7.71,미혼
1861,박시후,러블리 호러블리,주연,남자,"['thriller', 'comedy', 'romance', 'sf']","['monday', ' tuesday']",['KBS2'],41,2018,7.5,미혼
1862,박시후,황금빛 내 인생,주연,남자,"['romance', 'comedy', 'society', 'drama']","['saturday', ' sunday']",['KBS2'],40,2017,7.76,미혼
1863,박시후,동네의 영웅,주연,남자,"['comedy', 'thriller', 'action']","['saturday', ' sunday']",['OCN'],39,2016,7.63,미혼
1864,성혁,바람과 구름과 비,주연,남자,"['romance', 'sf', 'drama', 'hist_war']","['saturday', ' sunday']",['TV CHOSUN'],37,2020,7.71,미혼
1865,이재황,엄마가 바람났다,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],45,2020,7.69,미혼
1866,박시연,화양연화,조연,여자,"['drama', 'romance']","['saturday', ' sunday']",['TVN'],42,2020,7.73,이혼
1867,박시연,키스 먼저 할까요?,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],40,2018,7.72,이혼
1868,박시연,판타스틱,주연,여자,"['drama', 'comedy', 'romance', 'society']","['friday', ' saturday']",['JTBC'],38,2016,7.68,이혼
1869,진세연,본 어게인,주연,여자,"['thriller', 'romance', 'sf']","['monday', ' tuesday']",['KBS2'],27,2020,7.58,미혼
1870,진세연,간택-여인들의 전쟁,주연,여자,"['romance', 'sf', 'society', 'hist_war']","['saturday', ' sunday']","['TV CHOSUN', ' VIKI']",26,2019,7.75,미혼
1871,진세연,아이템,주연,여자,"['thriller', 'action', 'sf']","['monday', ' tuesday']",['MBC'],26,2019,7.65,미혼
1872,진세연,대군-사랑을 그리다,주연,여자,"['romance', 'drama', 'hist_war', 'society']","['saturday', ' sunday']","['TV CHOSUN', ' VIKI']",25,2018,7.72,미혼
1873,한보름,레벨업,주연,여자,"['romance', 'comedy', 'society']","['wednesday', ' thursday']","['DRAMAX', ' MBN', ' VIKI']",33,2019,7.6,미혼
1874,고세원,위험한 약속,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],44,2020,7.69,기혼
1875,강태성,위험한 약속,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],42,2020,7.69,기혼
1876,강태성,내일도 맑음,주연,남자,"['romance', 'drama', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],40,2018,7.69,기혼
1877,강태성,당신같은 딸,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],37,2015,7.7,기혼
1878,조동혁,루갈,주연,남자,"['thriller', 'action', 'sf']","['saturday', ' sunday']","['NETFLIX', ' OCN']",44,2020,7.66,미혼
1879,정혜인,루갈,주연,여자,"['thriller', 'action', 'sf']","['saturday', ' sunday']","['NETFLIX', ' OCN']",31,2020,7.66,정보없음
1880,정혜인,가족을 지켜라,주연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],26,2015,7.69,정보없음
1881,류승룡,킹덤,주연,남자,"['thriller', 'society', 'hist_war']",['friday'],['NETFLIX'],50,2019,8.54,기혼
1882,류덕환,아무도 모른다,주연,남자,"['romance', 'thriller', 'drama']","['monday', ' tuesday']",['SBS'],34,2020,7.95,기혼
1883,김민종,미세스 캅,주연,남자,"['thriller', 'action']","['monday', ' tuesday']",['SBS'],45,2015,7.73,미혼
1884,류승수,본대로 말하라,조연,남자,['thriller'],"['saturday', ' sunday']",['OCN'],50,2020,7.89,기혼
1885,류승수,포레스트,조연,남자,"['romance', 'thriller', 'society']","['wednesday', ' thursday']",['KBS2'],50,2020,7.78,기혼
1886,류승수,레벨업,조연,남자,"['romance', 'comedy', 'society']","['wednesday', ' thursday']","['DRAMAX', ' MBN', ' VIKI']",49,2019,7.6,기혼
1887,류승수,아름다운 나의 신부,주연,남자,"['thriller', 'action', 'romance']","['saturday', ' sunday']",['OCN'],45,2015,7.74,기혼
1888,류승수,빛나거나 미치거나,주연,남자,"['romance', 'sf', 'society', 'hist_war']","['monday', ' tuesday']",['MBC'],45,2015,7.7,기혼
1889,박서준,이태원 클라쓰,주연,남자,"['romance', 'drama', 'society']","['friday', ' saturday']","['JTBC', ' NETFLIX']",33,2020,8.39,미혼
1890,박서준,김비서가 왜 그럴까,주연,남자,"['comedy', 'romance', 'society', 'youth']","['wednesday', ' thursday']",['TVN'],31,2018,8.42,미혼
1891,박서준,"쌈, 마이웨이",주연,남자,"['romance', 'comedy', 'society', 'sports']","['monday', ' tuesday']",['KBS2'],30,2017,8.39,미혼
1892,박서준,그녀는 예뻤다,주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],28,2015,8.04,미혼
1893,박서준,"킬미, 힐미",주연,남자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],28,2015,8.54,미혼
1894,정연주,포레스트,주연,여자,"['romance', 'thriller', 'society']","['wednesday', ' thursday']",['KBS2'],31,2020,7.78,미혼
1895,수호,리치맨,주연,남자,"['romance', 'comedy', 'society']","['wednesday', ' thursday']","['DRAMAX', ' VIKI']",28,2018,7.55,미혼
1896,심은경,머니게임,주연,여자,"['drama', 'thriller', 'society']","['wednesday', ' thursday']",['TVN'],27,2020,7.71,미혼
1897,신원호,푸른 바다의 전설,조연,남자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['SBS'],26,2016,8.3,미혼
1898,송재희,터치,조연,남자,"['romance', 'comedy', 'society', 'drama']","['friday', ' saturday']","['CHANNEL A', ' VIKI']",42,2020,7.64,기혼
1899,이화겸,간택-여인들의 전쟁,조연,여자,"['romance', 'sf', 'society', 'hist_war']","['saturday', ' sunday']","['TV CHOSUN', ' VIKI']",25,2019,7.75,정보없음
1900,현빈,사랑의 불시착,주연,남자,"['romance', 'comedy', 'hist_war', 'society']","['sunday', ' saturday']","['NETFLIX', ' TVN']",38,2019,8.86,미혼
1901,현빈,알함브라 궁전의 추억,주연,남자,"['thriller', 'action', 'romance', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",37,2018,8.0,미혼
1902,안재현,하자있는 인간들,주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],33,2019,7.76,이혼
1903,안재현,뷰티 인사이드,주연,남자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['JTBC'],32,2018,8.23,이혼
1904,안재현,다시 만난 세계,주연,남자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['SBS'],31,2017,7.67,이혼
1905,안재현,블러드,주연,남자,"['sf', 'action', 'romance', 'society']","['monday', ' tuesday']",['KBS2'],29,2015,7.49,이혼
1906,허정민,하자있는 인간들,주연,남자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['MBC'],38,2019,7.76,기혼
1907,채서진,"커피야, 부탁해",주연,여자,"['sf', 'comedy', 'romance']","['saturday', ' sunday']","['CHANNEL A', ' VIKI']",25,2018,7.59,미혼
1908,채서진,란제리 소녀시대,주연,여자,"['drama', 'thriller', 'youth', 'romance']","['monday', ' tuesday']",['KBS2'],24,2017,7.81,미혼
1909,서도영,맛 좀 보실래요?,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],39,2019,7.69,기혼
1910,서도영,강남 스캔들,주연,남자,"['romance', 'comedy', 'society']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],38,2018,7.69,기혼
1911,서도영,미스 맘마미아,주연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['KBS1'],35,2015,7.7,기혼
1912,서도영,매혹의 이웃,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['SBS'],35,2015,7.7,기혼
1913,김흥수,우아한 모녀,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],37,2019,7.69,미혼
1914,최윤소,무정도시,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS1'],36,2019,7.7,미혼
1915,최윤소,이름 없는 여자,주연,여자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],34,2017,7.69,미혼
1916,문근영,유령을 잡아라,주연,여자,"['thriller', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],33,2019,7.87,미혼
1917,문근영,마을-아치아라의 비밀,주연,여자,"['thriller', 'sf']","['wednesday', ' thursday']",['SBS'],29,2015,7.74,미혼
1918,조재윤,유령을 잡아라,조연,남자,"['thriller', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],46,2019,7.87,기혼
1919,조재윤,기름진 멜로,조연,남자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']",['SBS'],45,2018,7.87,기혼
1920,조재윤,블랙,조연,남자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],44,2017,7.98,기혼
1921,조재윤,매드독,주연,남자,"['thriller', 'action']","['wednesday', ' thursday']",['KBS2'],44,2017,8.09,기혼
1922,조재윤,구해줘,조연,남자,"['thriller', 'action', 'drama']","['saturday', ' sunday']",['OCN'],44,2017,8.33,기혼
1923,조재윤,판타스틱,조연,남자,"['drama', 'comedy', 'romance', 'society']","['friday', ' saturday']",['JTBC'],43,2016,7.68,기혼
1924,온주완,모두의 거짓말,조연,남자,"['thriller', 'drama']","['saturday', ' sunday']","['NETFLIX', ' OCN']",37,2019,7.78,미혼
1925,온주완,밥상 차리는 남자,주연,남자,"['food', 'drama', 'romance']","['saturday', ' sunday']",['MBC'],35,2017,7.68,미혼
